node_a,node_b,score_mean,score_p75,score_max,pair_count,human_action,human_notes
L3_N07990008,L3_N701e7011,0.3038181662559509,0.3038181662559509,0.3038181654092069,1,keep,
L3_N07990008,L3_N8283673b,0.23663920164108276,0.23663920164108276,0.2366392039277268,1,keep,
L3_N07990008,L3_N8458a8a8,0.1877460479736328,0.19039016962051392,0.1930343000520212,2,keep,
L3_N07990008,L3_N84a28744,0.1920415610074997,0.1920415610074997,0.1920415620679741,1,keep,
L3_N07990008,L3_N888d7345,0.1926969736814499,0.1926969736814499,0.1926969806094429,1,keep,
L3_N07990008,L3_N9ae5e272,0.34229469299316406,0.34229469299316406,0.3422946884662193,1,keep,
L3_N07990008,L3_Na04441bf,0.17224928736686707,0.17224928736686707,0.1722492942169431,1,keep,
L3_N07990008,L3_Na1b5b8e4,0.25977689027786255,0.25977689027786255,0.2597768942747782,1,keep,
L3_N07990008,L3_Na5cf0ba6,0.4538990259170532,0.4996517300605774,0.5454044500128067,2,keep,
L3_N07990008,L3_Nb0e7dd4f,0.1769431233406067,0.1769431233406067,0.1769431239562592,1,keep,
L3_N07990008,L3_Nb148a883,0.1773737370967865,0.1773737370967865,0.1773737428315076,1,keep,
L3_N07990008,L3_Nb328f7fc,0.16415296494960785,0.16415296494960785,0.1641529717928943,1,keep,
L3_N07990008,L3_Nb394347b,0.18469280004501343,0.18469280004501343,0.1846928036873517,1,keep,
L3_N07990008,L3_Nba68b284,0.19227385520935059,0.19535627961158752,0.1984387057562235,2,keep,
L3_N07990008,L3_Nbccd8d12,0.21450558304786682,0.2274719476699829,0.2404383038307387,2,keep,
L3_N07990008,L3_Nbf6e7bf3,0.29826781153678894,0.29826781153678894,0.2982678142881612,1,keep,
L3_N07990008,L3_Nc3e4e468,0.18377739191055298,0.18377739191055298,0.1837773920633484,1,keep,
L3_N07990008,L3_Nd3c80123,0.19783097505569458,0.20238004624843597,0.206929110174535,2,keep,
L3_N07990008,L3_Ne96a4ba3,0.19830144941806793,0.19830144941806793,0.1983014435326432,1,keep,
L3_N07990008,L3_Nea04744e,0.18472295999526978,0.18472295999526978,0.1847229636763267,1,keep,
L3_N07990008,L3_Nea54495c,0.19958701729774475,0.20109444856643677,0.2026018930768826,2,keep,
L3_N07990008,L3_Nf50b9a9d,0.1716446429491043,0.1716446429491043,0.1716446371106192,1,keep,
