id_a,id_b,rerank_score,kept_by_rerank
ZY0103_00020_02,DF1759_00083_01,-1.0,False
ZY0103_00020_02,ZY0103_00039_01,-1.0,False
ZY0103_00021_01,ZY0103_00021_02,-1.0,False
ZY0103_00021_01,ZY0103_00025_01,-1.0,False
ZY0103_00021_01,ZY0103_00023_01,-1.0,False
ZY0103_00021_01,ZY0103_00027_01,-1.0,False
ZY0103_00021_01,DF1759_00087_01,-1.0,False
ZY0103_00021_01,ZY0103_00045_01,-1.0,False
ZY0103_00021_01,ZY0103_00020_02,-1.0,False
ZY0103_00021_01,DF1759_00092_01,-1.0,False
ZY0103_00021_01,ZY0103_00043_01,-1.0,False
ZY0103_00021_01,ZY0103_00020_01,-1.0,False
ZY0103_00021_01,DF1176_00046_01,-1.0,False
ZY0103_00021_01,DF1759_00077_01,-1.0,False
ZY0103_00021_01,ZY0103_00039_01,-1.0,False
ZY0103_00021_01,DF1759_00091_01,-1.0,False
ZY0103_00021_01,DF1759_00085_01,-1.0,False
ZY0103_00021_01,DF1759_00059_02,-1.0,False
ZY0103_00021_01,DF1176_00036_01,-1.0,False
ZY0103_00021_01,DF1759_00094_01,-1.0,False
ZY0103_00021_01,DF1759_00089_01,-1.0,False
ZY0103_00021_02,ZY0103_00021_01,-1.0,False
ZY0103_00021_02,ZY0103_00025_01,-1.0,False
ZY0103_00021_02,ZY0103_00023_01,-1.0,False
ZY0103_00021_02,ZY0103_00027_01,-1.0,False
ZY0103_00021_02,ZY0103_00045_01,-1.0,False
ZY0103_00021_02,ZY0103_00020_02,-1.0,False
ZY0103_00021_02,ZY0103_00043_01,-1.0,False
ZY0103_00021_02,DF1759_00087_01,-1.0,False
ZY0103_00021_02,ZY0103_00020_01,-1.0,False
ZY0103_00021_02,DF1759_00092_01,-1.0,False
ZY0103_00021_02,ZY0103_00039_01,-1.0,False
ZY0103_00021_02,DF1176_00046_01,-1.0,False
ZY0103_00021_02,DF1759_00077_01,-1.0,False
ZY0103_00021_02,ZY0103_00041_01,-1.0,False
ZY0103_00021_02,DF1759_00059_02,-1.0,False
ZY0103_00021_02,DF1759_00091_01,-1.0,False
ZY0103_00021_02,DF1759_00085_01,-1.0,False
ZY0103_00021_02,DF1759_00094_01,-1.0,False
ZY0103_00021_02,DF1176_00036_01,-1.0,False
ZY0103_00023_01,ZY0103_00025_01,-1.0,False
ZY0103_00023_01,ZY0103_00021_01,-1.0,False
ZY0103_00023_01,ZY0103_00021_02,-1.0,False
ZY0103_00023_01,DF1759_00092_01,-1.0,False
ZY0103_00023_01,DF1759_00087_01,-1.0,False
ZY0103_00023_01,ZY0103_00045_01,-1.0,False
ZY0103_00023_01,DF1176_00046_01,-1.0,False
ZY0103_00023_01,ZY0103_00027_01,-1.0,False
ZY0103_00023_01,ZY0103_00043_01,-1.0,False
ZY0103_00023_01,DF1759_00077_01,-1.0,False
ZY0103_00023_01,DF1759_00091_01,-1.0,False
ZY0103_00023_01,ZY0103_00039_01,-1.0,False
ZY0103_00023_01,DF1759_00094_01,-1.0,False
ZY0103_00023_01,DF1759_00085_01,-1.0,False
ZY0103_00023_01,DF1176_00036_01,-1.0,False
ZY0103_00023_01,DF1759_00059_02,-1.0,False
ZY0103_00023_01,DF1176_00044_01,-1.0,False
ZY0103_00023_01,DF1759_00122_01,-1.0,False
ZY0103_00023_01,DF1759_00056_01,-1.0,False
ZY0103_00023_01,DF1759_00089_01,-1.0,False
ZY0103_00025_01,ZY0103_00021_01,-1.0,False
ZY0103_00025_01,ZY0103_00021_02,-1.0,False
ZY0103_00025_01,ZY0103_00023_01,-1.0,False
ZY0103_00025_01,ZY0103_00027_01,-1.0,False
ZY0103_00025_01,ZY0103_00045_01,-1.0,False
ZY0103_00025_01,DF1759_00087_01,-1.0,False
ZY0103_00025_01,DF1759_00092_01,-1.0,False
ZY0103_00025_01,ZY0103_00043_01,-1.0,False
ZY0103_00025_01,DF1759_00059_02,-1.0,False
ZY0103_00025_01,DF1759_00077_01,-1.0,False
ZY0103_00025_01,DF1759_00091_01,-1.0,False
ZY0103_00025_01,DF1759_00094_01,-1.0,False
ZY0103_00025_01,DF1176_00046_01,-1.0,False
ZY0103_00025_01,ZY0103_00020_02,-1.0,False
ZY0103_00025_01,ZY0103_00039_01,-1.0,False
ZY0103_00025_01,DF1176_00036_01,-1.0,False
ZY0103_00025_01,DF1759_00056_01,-1.0,False
ZY0103_00025_01,DF1759_00085_01,-1.0,False
ZY0103_00025_01,DF1759_00089_01,-1.0,False
ZY0103_00025_01,DF1759_00075_01,-1.0,False
ZY0103_00027_01,ZY0103_00021_01,-1.0,False
ZY0103_00027_01,ZY0103_00021_02,-1.0,False
ZY0103_00027_01,ZY0103_00025_01,-1.0,False
ZY0103_00027_01,ZY0103_00023_01,-1.0,False
ZY0103_00027_01,ZY0103_00045_01,-1.0,False
ZY0103_00027_01,ZY0103_00020_01,-1.0,False
ZY0103_00027_01,ZY0103_00020_02,-1.0,False
ZY0103_00027_01,DF1759_00087_01,-1.0,False
ZY0103_00027_01,DF1759_00092_01,-1.0,False
ZY0103_00027_01,ZY0103_00043_01,-1.0,False
ZY0103_00027_01,ZY0103_00039_01,-1.0,False
ZY0103_00027_01,DF1759_00091_01,-1.0,False
ZY0103_00027_01,DF1759_00094_01,-1.0,False
ZY0103_00027_01,DF1759_00077_01,-1.0,False
ZY0103_00027_01,DF1176_00046_01,-1.0,False
ZY0103_00027_01,ZY0103_00041_01,-1.0,False
ZY0103_00027_01,DF1759_00085_01,-1.0,False
ZY0103_00027_01,DF1759_00059_02,-1.0,False
ZY0103_00027_01,DF1759_00094_02,-1.0,False
ZY0103_00027_01,DF1176_00036_01,-1.0,False
ZY0103_00027_01,DF1176_00044_01,-1.0,False
ZY0103_00029_01,ZY0103_00036_01,-1.0,False
ZY0103_00029_01,ZY0103_00030_01,-1.0,False
ZY0103_00029_01,ZY0103_00034_01,-1.0,False
ZY0103_00029_01,ZY0103_00032_01,-1.0,False
ZY0103_00029_01,DF0403_00032_02,-1.0,False
ZY0103_00029_01,DF0009_00014_01,-1.0,False
ZY0103_00029_01,ZY0103_00020_02,-1.0,False
ZY0103_00029_01,ZY0103_00020_01,-1.0,False
ZY0103_00029_01,DF0009_00011_01,-1.0,False
ZY0103_00029_01,DF1759_00083_01,-1.0,False
ZY0103_00029_01,ZY0103_00038_01,-1.0,False
ZY0103_00029_01,DF1759_00087_01,-1.0,False
ZY0103_00029_01,DF0403_00032_01,-1.0,False
ZY0103_00029_01,DF0403_00019_01,-1.0,False
ZY0103_00029_01,DF0403_00012_01,-1.0,False
ZY0103_00029_01,DF0009_00039_01,-1.0,False
ZY0103_00029_01,DF0403_00027_01,-1.0,False
ZY0103_00030_01,ZY0103_00034_01,-1.0,False
ZY0103_00030_01,ZY0103_00036_01,-1.0,False
ZY0103_00030_01,ZY0103_00032_01,-1.0,False
ZY0103_00030_01,ZY0103_00029_01,-1.0,False
ZY0103_00030_01,DF1759_00087_01,-1.0,False
ZY0103_00030_01,ZY0103_00043_01,-1.0,False
ZY0103_00030_01,DF1759_00059_02,-1.0,False
ZY0103_00030_01,DF1176_00036_01,-1.0,False
ZY0103_00030_01,ZY0103_00021_01,-1.0,False
ZY0103_00030_01,ZY0103_00041_01,-1.0,False
ZY0103_00030_01,ZY0103_00025_01,-1.0,False
ZY0103_00030_01,DF1176_00046_01,-1.0,False
ZY0103_00030_01,ZY0103_00039_01,-1.0,False
ZY0103_00030_01,DF1759_00077_01,-1.0,False
ZY0103_00030_01,DF1759_00089_01,-1.0,False
ZY0103_00030_01,ZY0103_00045_01,-1.0,False
ZY0103_00030_01,DF1759_00091_01,-1.0,False
ZY0103_00030_01,DF1759_00085_01,-1.0,False
ZY0103_00030_01,DF1176_00034_01,-1.0,False
ZY0103_00030_01,ZY0103_00023_01,-1.0,False
ZY0103_00032_01,ZY0103_00030_01,-1.0,False
ZY0103_00032_01,ZY0103_00034_01,-1.0,False
ZY0103_00032_01,ZY0103_00036_01,-1.0,False
ZY0103_00032_01,ZY0103_00029_01,-1.0,False
ZY0103_00032_01,DF1759_00087_01,-1.0,False
ZY0103_00032_01,DF1759_00092_01,-1.0,False
ZY0103_00032_01,ZY0103_00021_01,-1.0,False
ZY0103_00032_01,ZY0103_00043_01,-1.0,False
ZY0103_00032_01,ZY0103_00023_01,-1.0,False
ZY0103_00032_01,DF1759_00062_01,-1.0,False
ZY0103_00032_01,DF1759_00059_01,-1.0,False
ZY0103_00032_01,DF1759_00059_02,-1.0,False
ZY0103_00032_01,DF1759_00094_01,-1.0,False
ZY0103_00032_01,DF1759_00094_02,-1.0,False
ZY0103_00032_01,ZY0103_00021_02,-1.0,False
ZY0103_00032_01,DF1759_00077_02,-1.0,False
ZY0103_00032_01,ZY0103_00039_01,-1.0,False
ZY0103_00032_01,DF1176_00046_01,-1.0,False
ZY0103_00032_01,DF1759_00077_01,-1.0,False
ZY0103_00032_01,ZY0103_00025_01,-1.0,False
ZY0103_00032_01,DF0009_00014_01,-1.0,False
ZY0103_00032_01,ZY0103_00045_01,-1.0,False
ZY0103_00034_01,ZY0103_00030_01,-1.0,False
ZY0103_00034_01,ZY0103_00032_01,-1.0,False
ZY0103_00034_01,ZY0103_00036_01,-1.0,False
ZY0103_00034_01,ZY0103_00029_01,-1.0,False
ZY0103_00034_01,ZY0103_00043_01,-1.0,False
ZY0103_00034_01,DF1759_00087_01,-1.0,False
ZY0103_00034_01,ZY0103_00039_01,-1.0,False
ZY0103_00034_01,DF1176_00036_01,-1.0,False
ZY0103_00034_01,DF1759_00077_01,-1.0,False
ZY0103_00034_01,DF1176_00046_01,-1.0,False
ZY0103_00034_01,DF1759_00059_02,-1.0,False
ZY0103_00034_01,DF1759_00092_01,-1.0,False
ZY0103_00034_01,DF1759_00075_01,-1.0,False
ZY0103_00034_01,DF1759_00089_01,-1.0,False
ZY0103_00034_01,DF1176_00034_01,-1.0,False
ZY0103_00034_01,ZY0103_00021_01,-1.0,False
ZY0103_00034_01,DF1759_00075_03,-1.0,False
ZY0103_00034_01,ZY0103_00025_01,-1.0,False
ZY0103_00034_01,ZY0103_00023_01,-1.0,False
ZY0103_00034_01,DF1759_00085_01,-1.0,False
ZY0103_00034_01,DF1176_00024_01,-1.0,False
ZY0103_00036_01,ZY0103_00030_01,-1.0,False
ZY0103_00036_01,ZY0103_00029_01,-1.0,False
ZY0103_00036_01,ZY0103_00034_01,-1.0,False
ZY0103_00036_01,ZY0103_00032_01,-1.0,False
ZY0103_00036_01,DF1759_00087_01,-1.0,False
ZY0103_00036_01,ZY0103_00021_01,-1.0,False
ZY0103_00036_01,DF1759_00089_01,-1.0,False
ZY0103_00036_01,DF1759_00085_01,-1.0,False
ZY0103_00036_01,ZY0103_00041_01,-1.0,False
ZY0103_00036_01,DF1759_00092_01,-1.0,False
ZY0103_00036_01,ZY0103_00021_02,-1.0,False
ZY0103_00036_01,DF0403_00032_02,-1.0,False
ZY0103_00036_01,DF1759_00059_02,-1.0,False
ZY0103_00036_01,DF1176_00036_01,-1.0,False
ZY0103_00036_01,DF1759_00118_01,-1.0,False
ZY0103_00036_01,ZY0103_00043_01,-1.0,False
ZY0103_00036_01,ZY0103_00025_01,-1.0,False
ZY0103_00036_01,DF1759_00091_01,-1.0,False
ZY0103_00036_01,DF1759_00077_01,-1.0,False
ZY0103_00036_01,ZY0103_00020_02,-1.0,False
ZY0103_00036_01,DF0009_00011_01,-1.0,False
ZY0103_00036_01,DF0009_00014_01,-1.0,False
ZY0103_00036_01,ZY0103_00039_01,-1.0,False
ZY0103_00036_01,DF1176_00046_01,-1.0,False
ZY0103_00036_01,DF1759_00094_02,-1.0,False
ZY0103_00036_01,ZY0103_00027_01,-1.0,False
ZY0103_00036_01,ZY0103_00023_01,-1.0,False
ZY0103_00036_01,ZY0103_00020_01,-1.0,False
ZY0103_00036_01,ZY0103_00045_01,-1.0,False
ZY0103_00038_01,DF0403_00032_02,-1.0,False
ZY0103_00038_01,ZY0103_00043_01,-1.0,False
ZY0103_00038_01,ZY0103_00041_01,-1.0,False
ZY0103_00038_01,ZY0103_00045_01,-1.0,False
ZY0103_00038_01,ZY0103_00020_01,-1.0,False
ZY0103_00038_01,ZY0103_00039_01,-1.0,False
ZY0103_00038_01,ZY0103_00020_02,-1.0,False
ZY0103_00038_01,DF1176_00033_01,-1.0,False
ZY0103_00038_01,DF1176_00043_01,-1.0,False
ZY0103_00038_01,ZY0103_00021_02,-1.0,False
ZY0103_00038_01,DF0403_00019_01,-1.0,False
ZY0103_00038_01,DF0403_00012_01,-1.0,False
ZY0103_00038_01,ZY0103_00021_01,-1.0,False
ZY0103_00038_01,DF0403_00032_01,-1.0,False
ZY0103_00038_01,ZY0103_00030_01,-1.0,False
ZY0103_00038_01,DF0403_00019_02,-1.0,False
ZY0103_00039_01,ZY0103_00043_01,-1.0,False
ZY0103_00039_01,ZY0103_00045_01,-1.0,False
ZY0103_00039_01,DF1759_00077_01,-1.0,False
ZY0103_00039_01,ZY0103_00041_01,-1.0,False
ZY0103_00039_01,ZY0103_00021_01,-1.0,False
ZY0103_00039_01,ZY0103_00025_01,-1.0,False
ZY0103_00039_01,DF1759_00087_01,-1.0,False
ZY0103_00039_01,ZY0103_00023_01,-1.0,False
ZY0103_00039_01,ZY0103_00021_02,-1.0,False
ZY0103_00039_01,DF1759_00075_01,-1.0,False
ZY0103_00039_01,DF1759_00092_01,-1.0,False
ZY0103_00039_01,DF1759_00059_02,-1.0,False
ZY0103_00039_01,DF1176_00046_01,-1.0,False
ZY0103_00039_01,DF1759_00056_01,-1.0,False
ZY0103_00039_01,DF1176_00034_01,-1.0,False
ZY0103_00039_01,ZY0103_00034_01,-1.0,False
ZY0103_00039_01,DF1759_00075_03,-1.0,False
ZY0103_00039_01,DF1176_00044_01,-1.0,False
ZY0103_00041_01,ZY0103_00043_01,-1.0,False
ZY0103_00041_01,ZY0103_00045_01,-1.0,False
ZY0103_00041_01,ZY0103_00039_01,-1.0,False
ZY0103_00041_01,ZY0103_00038_01,-1.0,False
ZY0103_00041_01,DF1176_00046_01,-1.0,False
ZY0103_00041_01,ZY0103_00021_01,-1.0,False
ZY0103_00041_01,ZY0103_00021_02,-1.0,False
ZY0103_00041_01,DF1759_00077_01,-1.0,False
ZY0103_00041_01,ZY0103_00030_01,-1.0,False
ZY0103_00041_01,DF1759_00059_02,-1.0,False
ZY0103_00041_01,ZY0103_00025_01,-1.0,False
ZY0103_00041_01,DF1759_00087_01,-1.0,False
ZY0103_00041_01,DF1176_00036_01,-1.0,False
ZY0103_00041_01,ZY0103_00023_01,-1.0,False
ZY0103_00041_01,DF1176_00044_01,-1.0,False
ZY0103_00041_01,DF1759_00094_03,-1.0,False
ZY0103_00041_01,DF1176_00034_01,-1.0,False
ZY0103_00043_01,ZY0103_00045_01,-1.0,False
ZY0103_00043_01,ZY0103_00039_01,-1.0,False
ZY0103_00043_01,ZY0103_00041_01,-1.0,False
ZY0103_00043_01,ZY0103_00025_01,-1.0,False
ZY0103_00043_01,DF1176_00046_01,-1.0,False
ZY0103_00043_01,DF1759_00077_01,-1.0,False
ZY0103_00043_01,ZY0103_00021_01,-1.0,False
ZY0103_00043_01,DF1759_00087_01,-1.0,False
ZY0103_00043_01,ZY0103_00021_02,-1.0,False
ZY0103_00043_01,ZY0103_00023_01,-1.0,False
ZY0103_00043_01,DF1176_00036_01,-1.0,False
ZY0103_00043_01,DF1759_00085_01,-1.0,False
ZY0103_00043_01,DF1759_00151_01,-1.0,False
ZY0103_00043_01,DF1176_00024_01,-1.0,False
ZY0103_00043_01,ZY0103_00030_01,-1.0,False
ZY0103_00043_01,ZY0103_00038_01,-1.0,False
ZY0103_00043_01,DF1759_00059_02,-1.0,False
ZY0103_00043_01,DF1759_00089_01,-1.0,False
ZY0103_00043_01,DF1759_00092_01,-1.0,False
ZY0103_00043_01,DF1176_00026_01,-1.0,False
ZY0103_00045_01,ZY0103_00043_01,-1.0,False
ZY0103_00045_01,ZY0103_00025_01,-1.0,False
ZY0103_00045_01,ZY0103_00039_01,-1.0,False
ZY0103_00045_01,ZY0103_00021_02,-1.0,False
ZY0103_00045_01,ZY0103_00021_01,-1.0,False
ZY0103_00045_01,ZY0103_00041_01,-1.0,False
ZY0103_00045_01,ZY0103_00023_01,-1.0,False
ZY0103_00045_01,DF1759_00151_01,-1.0,False
ZY0103_00045_01,DF1759_00087_01,-1.0,False
ZY0103_00045_01,DF1759_00092_01,-1.0,False
ZY0103_00045_01,DF1759_00077_01,-1.0,False
ZY0103_00045_01,DF1176_00044_01,-1.0,False
ZY0103_00045_01,DF1759_00059_02,-1.0,False
ZY0103_00045_01,DF1176_00046_01,-1.0,False
ZY0103_00045_01,ZY0103_00038_01,-1.0,False
ZY0103_00045_01,ZY0103_00027_01,-1.0,False
